,Init Bwd Win Bytes,Init Fwd Win Bytes,Flow Packets/s,Packet Length Variance,Flow Bytes/s,Flow IAT Mean,Idle Mean,Idle Max,Bwd IAT Min,Idle Min,Label
1300401,235,29200,53.08560053,11100000.0,79276.70869,21528.572,0.0,0,188,0,4
1371570,235,0,0.132350745,2777373.2,121.5896115,8185321.0,98200000.0,98200000,2,98200000,4
1685760,235,29200,1.235311669,4417331.5,1148.459756,876971.7,5521200.0,5521200,156,5521200,4
1472921,235,0,0.461257937,2060276.0,361.4244222,2312516.8,34100000.0,34100000,49,34100000,4
1297836,235,29200,0.064459648,15249.125,3.361110224,18100000.0,109000000.0,109000000,5215,109000000,4
1411859,235,0,0.129678674,2453156.2,119.0350478,8353982.0,100000000.0,100000000,45,100000000,4
1358417,235,251,0.14291981,6814984.0,122.3699833,7535156.0,97800000.0,97800000,188,97800000,4
1713784,-1,284,0.057237068,0.0,0.0,34900000.0,34900000.0,34900000,0,34900000,4
1389406,235,251,0.142066916,2245476.8,141.4749704,7678840.0,84300000.0,84300000,14,84300000,4
1372029,235,0,0.122121589,2240689.5,121.9587603,8932975.0,98200000.0,98200000,16,98200000,4
1306290,235,0,0.152684216,2777717.5,140.1758553,7095254.0,85000000.0,85000000,45,85000000,4
1306536,235,274,0.175094375,1934890.2,139.1766824,6119149.0,84500000.0,84500000,16,84500000,4
1395062,235,251,0.153959131,4706469.5,141.8318884,7036499.5,84300000.0,84300000,46,84300000,4
1468427,235,251,0.15768583,2305660.8,126.3950478,6764505.5,100000000.0,100000000,46,100000000,4
1415044,235,0,0.129658114,4381122.0,119.5747018,8355307.0,100000000.0,100000000,86,100000000,4
1329459,235,251,0.174553576,3929663.2,130.3042444,6065894.0,99800000.0,99800000,186,99800000,4
1350354,235,0,205.6661011,15.2,1182.580081,6483.0,0.0,0,19353,0,4
1387309,235,251,0.143113865,3990264.0,142.4937052,7622665.5,83700000.0,83700000,90,83700000,4
1463121,235,251,0.152146663,1927094.9,121.6260425,7042077.5,98600000.0,98600000,47,98600000,4
1322865,235,29200,107.5178898,4021355.0,142580.6683,10463.375,0.0,0,67,0,4
1433668,235,251,0.140561068,5019614.0,120.049192,7661603.0,99600000.0,99600000,48,99600000,4
1435590,235,251,0.175644746,3046057.2,140.105959,6099975.0,85200000.0,85200000,86,85200000,4
1382566,235,251,0.142965143,2627913.5,121.7450309,7532767.0,97900000.0,97900000,33,97900000,4
1323671,235,29200,14.02966519,2007336.0,14093.33828,77217.336,0.0,0,17,0,4
1374773,235,251,0.162048583,3152221.8,121.4959248,6582388.0,98600000.0,98600000,88,98600000,4
1298109,-1,29200,0.110967878,0.0,0.0,10500000.0,18700000.0,32000000,0,8007944,4
1331194,235,251,0.199258232,2233401.5,144.2277967,5332276.5,85000000.0,85000000,14,85000000,4
1321235,235,29200,299.4572338,8520581.0,446603.032,3816.4285,0.0,0,186,0,4
1459104,235,274,0.139111116,2624035.8,118.6617821,7741459.5,101000000.0,101000000,47,101000000,4
1336009,235,274,0.142647659,2627255.8,121.9433702,7549532.0,98100000.0,98100000,47,98100000,4
1385497,235,0,0.131499413,2128523.8,121.252574,8238313.0,98700000.0,98700000,47,98700000,4
1345308,235,0,0.154782023,2128523.8,142.7209313,6999090.0,83800000.0,83800000,16,83800000,4
1309823,235,274,0.152526302,2207388.5,121.7769998,7024549.5,98300000.0,98300000,46,98300000,4
1475003,235,0,498.9522004,6.0,2394.970562,2505.25,0.0,0,0,0,4
1413333,235,251,0.126182919,4400768.0,115.4185452,8585420.0,100000000.0,100000000,8,100000000,4
1318730,235,29200,46.04263548,2164318.2,61067.88219,24433.875,0.0,0,29,0,4
1339658,235,274,0.164798804,4422605.5,140.3261813,6534775.0,84800000.0,84800000,65,84800000,4
1459276,235,0,0.138647229,2024604.4,118.7909649,7767361.0,101000000.0,101000000,16,101000000,4
1323136,235,29200,113.2061232,2624481.2,150538.9869,9937.625,0.0,0,48,0,4
1444895,235,274,0.143126183,4990685.5,146.8116818,7622009.5,83500000.0,83500000,84,83500000,4
1340467,235,251,0.150284556,2492970.0,119.6966396,7129332.5,99700000.0,99700000,46,99700000,4
1459109,235,0,0.109283572,5406867.0,118.8607867,10100000.0,101000000.0,101000000,65,101000000,4
1457146,235,0,0.130332696,2777717.5,119.6554409,8312061.0,99600000.0,99600000,45,99600000,4
1381737,235,274,0.131472827,2778626.0,120.7628482,8239979.0,98900000.0,98900000,45,98900000,4
1463198,235,251,0.121444344,2946192.8,120.7460387,8982790.0,98800000.0,98800000,45,98800000,4
1493696,-1,274,1313.02521,0.0,0.0,952.0,0.0,0,0,0,4
1768231,0,410,0.0278538,92728.25,5.728598164,53900000.0,108000000.0,108000000,0,108000000,4
1345923,235,251,0.168621652,2032772.9,143.3043154,6386624.0,82900000.0,82900000,15,82900000,4
1323563,235,29200,30.93293739,2684705.2,34748.93703,35560.8,0.0,0,45,0,4
1451951,235,251,0.131349408,4710213.5,120.4777182,8247721.5,98800000.0,98800000,65,98800000,4
1404399,235,0,0.111684372,6555933.0,121.015094,9849185.0,98500000.0,98500000,64,98500000,4
1327253,235,251,0.153009222,2778320.5,140.6390152,7080183.0,84800000.0,84800000,45,84800000,4
1396385,235,274,0.14194796,2631482.8,120.6861837,7586745.5,98600000.0,98600000,45,98600000,4
1454767,235,274,0.110926527,6552967.0,120.5973034,9916474.0,98900000.0,98900000,82,98900000,4
1492590,-1,251,230.2025783,0.0,0.0,5212.8,0.0,0,0,0,4
1328943,235,274,0.153058452,2777213.5,140.4370163,7077906.0,84800000.0,84800000,74,84800000,4
1389819,235,251,0.184822085,2895733.0,138.1083028,5771316.0,85600000.0,85600000,2,85600000,4
1472963,235,0,0.165084931,2024665.0,141.4306187,6523448.5,84600000.0,84600000,15,84600000,4
1360759,235,251,0.149963084,2441275.5,125.8190271,7144615.5,99500000.0,99500000,45,99500000,4
1353088,235,251,0.151702262,2181385.5,124.8711883,7062706.5,98500000.0,98500000,55,98500000,4
1482926,235,0,249.8542517,9.0,999.4170067,6003.5,0.0,0,0,0,4
1295456,235,29200,0.085356002,26984.723,4.979100109,13200000.0,102000000.0,102000000,1214,102000000,4
1414898,235,274,0.142191554,2623138.8,121.4315874,7573748.5,98400000.0,98400000,1,98400000,4
1462934,235,274,0.153162512,2488987.2,121.9377811,6995371.0,97900000.0,97900000,47,97900000,4
1372973,235,251,0.153738615,2133882.5,141.1557007,7046592.0,84400000.0,84400000,47,84400000,4
1401809,235,251,0.151956832,1933848.9,121.0285512,7050874.5,98600000.0,98600000,34,98600000,4
1389643,235,251,0.163989745,2323296.8,140.6212063,6567015.0,85200000.0,85200000,93,85200000,4
1416672,235,274,0.140117721,2592085.0,139.5572504,7785661.0,85500000.0,85500000,55,85500000,4
1486961,-1,251,6030.150754,0.0,0.0,199.0,0.0,0,0,0,4
1325469,235,29200,54.61608307,6957871.0,81186.80749,20925.285,0.0,0,85,0,4
1308644,235,0,0.168480934,2187442.8,129.9780851,6306351.5,99900000.0,99900000,46,99900000,4
1379267,235,0,0.119771609,2945421.0,119.0030742,9108244.0,100000000.0,100000000,45,100000000,4
1345233,235,0,0.144050382,2244837.2,143.3301306,7573108.0,83100000.0,83100000,47,83100000,4
1491764,235,0,333.4166875,7.2,1500.375094,3999.0,0.0,0,0,0,4
1442960,235,251,0.129360034,2102663.5,121.5884811,8374560.0,100000000.0,100000000,49,100000000,4
1384476,235,251,0.141781222,6820269.5,120.8988731,7595668.0,98700000.0,98700000,72,98700000,4
1416378,235,251,0.151767794,2776397.5,139.7431146,7138097.5,85500000.0,85500000,45,85500000,4
1496596,237,29200,1.021434114,7886333.5,1044.501501,1068017.1,6745511.0,6745511,197,6745511,4
1376014,235,251,0.140651355,4120470.2,120.1664898,7656684.5,99400000.0,99400000,189,99400000,4
1390726,235,0,0.120551263,2246519.5,119.7777256,9049338.0,99400000.0,99400000,49,99400000,4
1738007,235,29200,1.356174794,4422826.0,1252.479583,798815.44,0.0,0,191,0,4
1429607,235,251,0.13212174,5683361.5,121.1556359,8199508.5,98300000.0,98300000,189,98300000,4
1415505,235,0,0.132158503,2778375.8,121.2503431,8197227.5,98300000.0,98300000,46,98300000,4
1428298,235,251,0.149605198,2213033.8,118.8363955,7161707.0,100000000.0,100000000,47,100000000,4
1418724,235,251,0.142304252,2327722.8,121.2838807,7567750.5,98300000.0,98300000,94,98300000,4
1335144,235,251,0.111765344,5040368.5,121.4482866,9842049.0,98400000.0,98400000,4,98400000,4
1386767,235,274,0.14988761,9565630.0,137.9773096,7227637.5,85700000.0,85700000,5,85700000,4
1699924,-1,410,0.046362176,0.0,0.0,43100000.0,43100000.0,43100000,0,43100000,4
1296676,-1,29200,0.110920478,0.0,0.0,10500000.0,18700000.0,32100000,0,8015927,4
1310936,235,251,0.164723109,4121026.5,140.6853006,6537778.0,84800000.0,84800000,88,84800000,4
1430641,235,251,0.150644669,3418559.2,138.4656273,7191315.5,85300000.0,85300000,47,85300000,4
1368434,235,0,0.121432001,2945021.0,120.6932901,8983703.0,98700000.0,98700000,45,98700000,4
1465796,235,0,0.110845463,5416846.5,120.4487105,9923726.0,99200000.0,99200000,3,99200000,4
1433040,235,251,0.15114158,5672517.0,139.5036783,7167672.5,85900000.0,85900000,51,85900000,4
1271353,-1,29200,0.999103138,0.0,0.0,1501346.5,0.0,0,0,0,4
1425250,235,274,0.139573466,2620718.5,119.6543387,7715815.0,100000000.0,100000000,1,100000000,4
1361591,235,251,0.142481362,6088594.0,141.9945505,7656504.0,84100000.0,84100000,188,84100000,4
1663516,235,29200,1.576465403,1653528.9,1118.239459,671644.0,5584028.0,5584028,15,5584028,4
1357425,235,251,0.139810173,2329539.8,118.888579,7702752.0,100000000.0,100000000,68,100000000,4
1436812,235,0,0.131683249,2132009.8,120.9662585,8226812.0,98600000.0,98600000,48,98600000,4
1739756,235,29200,1.95276528,2678385.0,1332.402584,540544.0,0.0,0,3,0,4
1339524,235,274,0.153778495,2133104.0,141.3579242,7044765.0,84400000.0,84400000,15,84400000,4
1352923,235,274,0.142054295,5322280.5,120.8374718,7581066.5,98400000.0,98400000,193,98400000,4
1430261,235,0,0.163861197,2028823.8,139.6331487,6572166.5,85300000.0,85300000,9,85300000,4
1428251,235,0,0.11980263,2942482.0,119.333403,9105886.0,100000000.0,100000000,46,100000000,4
1490785,-1,251,666.370502,0.0,0.0,1800.8,0.0,0,0,0,4
1781780,235,29200,1.13878395,4762755.5,1044.44008,951307.2,6410058.0,6410058,162,6410058,4
1463314,235,251,0.142230578,2632752.8,120.7436014,7571670.5,98400000.0,98400000,46,98400000,4
1263968,0,29200,0.165739373,13329.794,24.83165779,6410667.5,19200000.0,51300000,31400000,5766896,4
1396629,235,274,0.141939262,3526301.0,120.9018358,7587210.5,98600000.0,98600000,44,98600000,4
1405870,235,0,0.155431045,2124115.0,143.2954669,6969864.5,83500000.0,83500000,47,83500000,4
1309169,235,29200,56.94436536,6954055.0,84754.56979,20069.715,0.0,0,96,0,4
1330232,235,251,0.120687091,2944190.5,120.2043426,9039153.0,99300000.0,99300000,44,99300000,4
1426083,235,0,0.12892657,2128055.0,118.3545915,8402716.0,101000000.0,101000000,13,101000000,4
1410427,235,251,0.121537665,6087903.0,120.6058766,8975893.0,98700000.0,98700000,188,98700000,4
1376584,235,0,0.13207801,2772278.2,121.9791219,8202223.5,98400000.0,98400000,44,98400000,4
1415726,235,274,0.162790417,2367352.5,121.6349644,6552392.5,98200000.0,98200000,71,98200000,4
1370322,235,251,0.190412473,2343092.8,147.153139,5601874.0,83700000.0,83700000,45,83700000,4
1330714,235,0,0.101254755,9125025.0,124.9584931,11000000.0,98400000.0,98400000,164,98400000,4
1345265,235,0,0.156076045,2774262.0,143.8180722,6941061.0,83100000.0,83100000,14,83100000,4
1425633,235,0,0.130055953,3740182.0,119.4814033,8329748.0,99900000.0,99900000,72,99900000,4
1278306,235,229,0.040000107,19.2,0.160000429,33300000.0,100000000.0,100000000,100000000,100000000,4
1707912,235,29200,1.413055459,4754772.5,1306.967603,766660.2,0.0,0,196,0,4
1733507,235,29200,0.836488288,518784.9,336.6865361,1328304.5,6949196.0,6949196,81,6949196,4
1312698,235,251,0.176478941,2489147.5,140.4654717,6071141.0,84800000.0,84800000,14,84800000,4
1451947,235,274,0.111141719,5030899.5,120.588765,9897274.0,98800000.0,98800000,66,98800000,4
1426951,235,0,0.090838984,4023933.2,120.5937983,12400000.0,98900000.0,98900000,85,98900000,4
1669396,235,29200,1.220646732,7356147.5,1129.755499,887507.7,5643720.0,5643720,195,5643720,4
1472689,235,0,0.149780926,2098366.5,141.1742834,7232785.5,86400000.0,86400000,15,86400000,4
1442463,235,251,0.14293772,2327203.0,121.9054558,7534212.0,97900000.0,97900000,1,97900000,4
1386385,235,0,0.139695516,2242350.2,139.2997117,7809192.0,85700000.0,85700000,46,85700000,4
1426242,235,0,0.157329424,1809198.4,144.5615357,6885764.5,82500000.0,82500000,34,82500000,4
1454558,235,251,0.141300506,4124856.0,120.0953371,7621509.0,98900000.0,98900000,66,98900000,4
1298298,-1,29200,0.11088726,0.0,0.0,10500000.0,18700000.0,32100000,0,8016101,4
1334574,235,274,0.151185486,2782257.5,138.392868,7165591.0,85000000.0,85000000,45,85000000,4
1311573,235,29200,216.9197397,3566721.0,287129.4288,5186.25,0.0,0,45,0,4
1423146,235,251,0.132305957,2779832.0,121.6909479,8188092.0,98200000.0,98200000,16,98200000,4
1338142,235,274,0.109713746,6559684.5,119.1989979,10000000.0,100000000.0,100000000,190,100000000,4
1385104,235,274,0.211092265,2629856.5,179.835532,5101670.0,66200000.0,66200000,48,66200000,4
1270168,0,29200,0.173621499,13643.053,24.56744205,6098458.5,19300000.0,51300000,31500000,5865100,4
1374779,235,251,0.151920672,2493181.5,120.9592393,7052553.0,98600000.0,98600000,46,98600000,4
1325611,235,29200,27.07288019,6270835.5,36948.46527,41554.5,0.0,0,84,0,4
1426039,235,251,0.110068588,8466890.0,119.0141625,9993769.0,99800000.0,99800000,84,99800000,4
1433119,235,274,0.139513794,6082640.0,139.1185053,7819363.5,85900000.0,85900000,65,85900000,4
1428025,235,251,0.162678933,3230977.8,138.5792115,6619929.5,85100000.0,85100000,2,85100000,4
1747021,235,29200,1.127326987,4760479.0,1036.273654,960975.25,6528455.0,6528455,127,6528455,4
1313084,235,0,0.148747767,1844462.1,129.4601398,7202989.5,99900000.0,99900000,16,99900000,4
1352812,235,0,0.137035912,3218008.8,117.5474475,7858692.5,99100000.0,99100000,47,99100000,4
1379918,235,251,0.141506349,2025767.4,120.5836247,7610422.5,98800000.0,98800000,16,98800000,4
1430218,235,251,0.175563674,1929030.1,139.9593608,6102792.0,85300000.0,85300000,34,85300000,4
1465527,235,0,0.153509965,4705311.5,141.3708695,7057088.0,83600000.0,83600000,86,83600000,4
1303432,235,0,0.119936721,2939318.8,119.8067899,9095705.0,99900000.0,99900000,47,99900000,4
1351420,235,0,0.140723561,2621413.5,120.248283,7652756.0,99500000.0,99500000,45,99500000,4
1361933,235,0,0.141153034,1892806.0,140.7648634,7728555.5,84900000.0,84900000,47,84900000,4
1320230,235,0,0.123080787,5730160.0,122.8859093,8863358.0,97300000.0,97300000,49,97300000,4
1345071,235,274,0.206970219,2630189.0,176.2499249,5203275.5,67500000.0,67500000,46,67500000,4
1363361,235,0,0.051968437,10.285714,0.15590531,23100000.0,57700000.0,99400000,0,16000000,4
1363783,235,274,0.160828424,2366554.0,119.9579007,6632327.0,98300000.0,98300000,47,98300000,4
1320514,235,0,0.15232335,1903705.6,125.0980899,7033909.0,98100000.0,98100000,49,98100000,4
1421246,235,251,0.129176271,2739505.2,122.409422,8386473.0,100000000.0,100000000,50,100000000,4
1368769,235,251,0.121577117,2945040.2,120.9996253,8972980.0,98600000.0,98600000,9,98600000,4
1347987,235,251,0.16451032,2028441.4,140.5858194,6546234.0,85000000.0,85000000,17,85000000,4
1348307,235,0,0.162911697,3226106.2,139.42914,6610471.0,84900000.0,84900000,3,84900000,4
1464104,235,274,0.151458446,2129647.5,139.7145915,7152677.0,85600000.0,85600000,15,85600000,4
1352659,235,274,0.149245189,1933359.4,118.9086173,7178982.5,99400000.0,99400000,14,99400000,4
1496593,235,29200,1.10650719,4416100.5,1030.413542,979056.75,6745733.0,6745733,159,6745733,4
1493975,-1,274,2515.090543,0.0,0.0,497.0,0.0,0,0,0,4
1407473,235,0,0.12090582,2939500.0,120.7546881,9022800.0,99100000.0,99100000,9,99100000,4
1362568,235,251,0.133680222,3430778.5,122.2557044,8103916.5,97200000.0,97200000,2,97200000,4
1423865,235,274,0.121595583,2947333.8,120.511356,8971618.0,98600000.0,98600000,85,98600000,4
1312305,235,0,0.155835812,2129872.5,143.4288839,6951761.0,83300000.0,83300000,16,83300000,4
1333950,235,0,0.117409528,3325135.8,140.5861692,9463551.0,85000000.0,85000000,50,85000000,4
1366711,235,274,0.15459752,2776856.0,141.5875439,7007443.0,83900000.0,83900000,45,83900000,4
1308691,235,274,0.157486072,4641544.5,128.5086347,6773085.5,99900000.0,99900000,187,99900000,4
1317517,235,0,0.131865714,3506216.0,143.4579094,8341819.5,83300000.0,83300000,159,83300000,4
1339293,235,251,0.147820681,3056884.8,117.261219,7248164.0,98500000.0,98500000,3,98500000,4
1460067,235,274,0.139989079,2028997.9,119.5406746,7692908.0,99900000.0,99900000,15,99900000,4
1373429,235,274,0.192198035,1840861.8,143.7761429,5549831.5,83200000.0,83200000,12,83200000,4
1368819,235,251,0.1517681,3885800.8,121.0198828,7059643.0,98700000.0,98700000,49,98700000,4
1470709,235,251,0.185143371,2894554.0,138.5219563,5761301.0,85400000.0,85400000,2,85400000,4
1321021,235,29200,2648.129758,6442041.0,3946375.372,431.57144,0.0,0,4,0,4
1770609,235,29200,1.104977353,7352792.0,1026.948953,980412.25,6759285.0,6759285,197,6759285,4
1422387,235,251,0.139302535,7834367.5,138.3622431,7831222.0,86000000.0,86000000,192,86000000,4
1305249,235,29200,152.304365,3329522.5,181760.0292,7295.3335,0.0,0,47,0,4
1426099,235,0,0.118731203,5030522.5,118.5827887,9188057.0,101000000.0,101000000,86,101000000,4
1343804,235,251,0.111839544,4654291.0,121.447577,9835519.0,98300000.0,98300000,88,98300000,4
1484861,235,0,230.8402585,9.0,923.3610342,6498.0,0.0,0,0,0,4
1359362,235,274,0.18999362,2578596.5,150.4749472,5614223.5,83600000.0,83600000,66,83600000,4
1300185,235,29200,61.87608283,2637983.0,81793.30638,18181.5,0.0,0,16,0,4
1413598,235,0,0.140858144,2240318.5,140.6703336,7744735.5,85000000.0,85000000,47,85000000,4
1297568,235,229,15.07193079,786457.8,7471.909689,88464.664,0.0,0,5,0,4
1305079,235,0,0.101333958,2499178.0,120.6887442,11000000.0,98500000.0,98500000,15,98500000,4
1423491,235,274,0.151968164,1928383.2,121.2199388,7050349.0,98600000.0,98600000,48,98600000,4
1363654,235,251,0.132326412,2132044.0,121.781015,8186826.0,98200000.0,98200000,14,98200000,4
1332085,235,274,0.14882183,1838883.1,130.6754879,7199404.5,99800000.0,99800000,15,99800000,4
1339560,235,274,0.153824178,2779181.8,141.2105953,7042672.5,84400000.0,84400000,47,84400000,4
1420715,235,274,0.13108473,5028668.5,142.4533508,8391519.0,83800000.0,83800000,77,83800000,4
1493417,-1,274,2442.598925,0.0,0.0,511.75,0.0,0,0,0,4
1303668,235,0,0.129405279,4305558.5,126.319461,8371631.5,99900000.0,99900000,47,99900000,4
1341385,235,0,0.152406853,1923450.1,122.291259,7030055.0,98400000.0,98400000,2,98400000,4
1383038,235,251,0.12116963,2944003.2,120.7051463,9003156.0,98900000.0,98900000,46,98900000,4
1476502,235,0,384.7337642,6.0,1846.722068,3249.0,0.0,0,0,0,4
1442767,235,0,0.101609107,12200000.0,121.4025613,10900000.0,98400000.0,98400000,4,98400000,4
1339878,235,251,0.207807892,3230643.8,177.096854,5182301.0,66400000.0,66400000,3,66400000,4
1352712,235,274,0.148927936,2183652.8,122.1705504,7194275.5,99400000.0,99400000,45,99400000,4
1318976,235,29200,0.620578918,3340451.0,738.7371442,1790442.9,16000000.0,16000000,44,16000000,4
1482535,235,0,1003.009027,7.2,4513.540622,1329.3334,0.0,0,0,0,4
1318966,235,29200,3.674260138,3134812.5,3982.897989,299380.0,0.0,0,35,0,4
1380862,235,0,0.130734224,6551461.0,142.096217,8414017.0,84000000.0,84000000,45,84000000,4
1715333,236,29200,1.167847636,7888038.5,1191.107268,934119.4,5270458.0,5270458,196,5270458,4
1370791,235,274,0.129540614,2133180.8,119.0677536,8362885.5,100000000.0,100000000,15,100000000,4
1466896,235,0,0.137969653,2589412.8,137.5902368,7906877.0,86000000.0,86000000,1,86000000,4
1426506,235,0,0.120116804,2246319.2,119.366074,9082069.0,99700000.0,99700000,38,99700000,4
1338646,235,251,0.160877117,2104169.2,120.4667958,6630319.5,99300000.0,99300000,89,99300000,4
1377550,235,251,0.130459646,2132859.5,119.9124853,8303972.5,99500000.0,99500000,47,99500000,4
