Init Bwd Win Bytes,Init Fwd Win Bytes,Flow Packets/s,Packet Length Variance,Flow Bytes/s,Flow IAT Mean,Idle Mean,Idle Max,Bwd IAT Min,Idle Min,Label
235,174,0.11992823833220026,2941434.7654801668,119.49328757257541,9096353.230997901,99930453.27933101,99930453,46,99930453,4
0,229,11194.02985,65.333336,52238.80597,134,0,0,0,0,1
28960,29200,0.68186661,0,0,1955416.6,0,0,0,0,2
-1,-1,0.0612851028150124,3315.789239660814,5.385466300499964,21757314.01862554,65171942.05587661,65171942,65258832,65171942,0
229,8192,225.6430828,2706820.5,291505.7915,4985.75,0,0,17,0,3
0,8192,5.855525971417007,10.285714,17.566577915693383,204934.70977818573,0,0,510178,0,1
10240,8192,1.289498882,238121.1,373.5678261,816310.56,9982681,9982681,203,9982681,0
235,251,0.16476733977673527,2026549.2699870085,140.2755005182449,6536023.571373708,84835252.52858454,84835252,14,84835252,4
28960,29200,4237.288136,0,0,314.66666,0,0,0,0,5
28960,29200,0.7136105633322747,0,0,1868432.712021655,0,0,0,0,2
227,29200,2.397121776,154.76,28.76546131,435304.66,0,0,3,0,1
-1,256,0.611332609,0,3.667995653,2181027.8,6542465,6542465,0,6542465,3
258,14625,0.2787596971159733,257956.40906979336,39.61068434642809,3703992.2813684125,9998708.475135466,10002716,1111,9987524,0
28960,29200,0.762146326,0,0,1749445.4,0,0,0,0,6
0,29200,0.054363496,10.8,0.163090489,24500000,73600000,73600000,73600000,73600000,5
349,65535,111.960351107661,124796.516,16853.7648534066,9569.714,0,0,592,0,0
229,256,0.13886622016642416,6132133.242925288,134.3423085465936,7855026.788737189,43355717.62813502,76306128,187,10405306,3
28960,29200,0.7271873536417163,0,0,1833548.5897284357,0,0,0,0,6
-1,-1,16806.72269,1228.8,1176470.588,79.333336,0,0,48,0,0
0,29200,39215.68627,12,117647.0588,51,0,0,0,0,5
-1,-1,0.046892170984048964,5020.8081063615555,5.0289567281593905,28476032.07790516,85056995.3204374,85056995,85249770,85056995,0
28960,29200,0.67100944,0,0,1987056,0,0,0,0,2
28960,29200,0.682194203,0,0,1954477.6,0,0,0,0,2
0,229,8211.448238150879,65.333336,38320.091779889895,182.68647844850798,0,0,0,0,1
229,8192,5.711004468583421,16800000,9490.873569187737,204483.09690573494,0,0,5,0,3
28960,29200,0.727088179,0,0,1833798.6,0,0,0,0,2
28960,29200,4848.484848,0,0,275,0,0,0,0,5
28960,29200,0.7033681407963852,0,0,1895640.7656130411,0,0,0,0,2
-1,-1,24844.7204968944,607.5,1403726.70807453,53.666668,0,0,4,0,0
235,251,0.14602887647285168,2207596.0933783203,141.36659423886192,7464223.294665196,84333945.01925428,84333945,25,84333945,4
235,0,0.111755868,5405711,121.6513421,9842884,98400000,98400000,191,98400000,4
28960,29200,0.754299412,0,0,1767644.6,0,0,0,0,6
28960,29200,0.7868162260133699,0,0,1694593.2315791345,0,0,0,0,6
235,251,0.12819164,5033069,138.8781609,8580903,85700000,85700000,86,85700000,4
235,268,0.2107218317066742,3063228.0544688255,179.52356810274517,5110688.067498524,66320880.762147956,66320880,56,66320880,4
29200,1024,4026.845638,4,13422.81879,372.5,0,0,0,0,5
-1,-1,66.14412806,6533.3335,7871.151239,30237,0,0,0,0,0
0,229,14492.75362,65.333336,67632.85024,103.5,0,0,0,0,1
-1,256,0.40335438313857075,0,2.4201262978573914,3305613.3462331025,9916023.01812698,9916023,0,9916023,3
-1,-1,15810.27668,3182.7,1288537.549,84.333336,0,0,48,0,0
93,55974,45.824968953594876,92762.2386045602,6210.952771210637,26786.47892741295,0,0,47,0,0
-1,256,1.4051292345561766,0,8.430775407937494,936927.2692662996,0,0,0,0,3
0,1024,142857.1429,5.3333335,571428.5714,14,0,0,0,0,5
0,1024,12738.8535,5.3333335,50955.41401,157,0,0,0,0,5
235,251,0.175563674,1929030.1,139.9593608,6102792,85300000,85300000,34,85300000,4
65535,497,15597.99037927525,0,0,99.17201332074873,0,0,0,0,0
235,272,0.13164858262445306,2132737.9437217372,120.9848224229863,8228978.624304328,98700000,98700000,17,98700000,4
235,0,0.14034866436592586,2939413.8819171335,139.72447528360274,7772858.9373871945,85378181.19918111,85378181,54,85378181,4
-1,-1,20917.606152629156,826.7458727522518,1394252.6569808926,63.84507424024249,0,0,31,0,0
237,13788,86.80431589530187,628396.5853180243,33563.96378340926,16555.358486764286,0,0,4,0,0
28960,29200,0.7610905557100064,0,0,1751872.1459377254,0,0,0,0,2
28960,29200,0.7268920419761399,0,0,1834293.6606880622,0,0,0,0,6
229,8192,16.424147983007177,3654198.2,21218.174292119587,68730.59295445125,0,0,47,0,3
29200,1024,4885.993485,4,16286.64495,307,0,0,0,0,5
28960,29200,0.727964872823603,0,0,1831590.3968442748,0,0,0,0,6
28960,29200,6700.167504,0,0,199,0,0,0,0,5
-1,256,0.453650937,0,2.721905624,2755422.5,11000000,11000000,0,11000000,3
229,8192,55.61769632,3652651.5,71888.96236,20227.375,0,0,2,0,3
0,29200,24096.38554,12,72289.15663,83,0,0,0,0,5
229,256,0.197272052,3257660.2,164.3417099,5459076,34900000,62100000,3,7776784,3
-1,256,1.95505428,0,11.73032568,681993,0,0,0,0,3
0,64240,142857.1429,12,428571.4286,14,0,0,0,0,5
-1,-1,0.059680035,0,2.864641696,22300000,67000000,67000000,67000000,67000000,0
600,5187,1.5824804334086873,14025.629815824484,97.66482688204516,776372.2857282895,5160840.503117995,5160840,2,5160840,0
29200,1024,4608.294931,4,15360.9831,325.5,0,0,0,0,5
28960,29200,0.750248051,0,0,1777190,0,0,0,0,2
227,29200,2.502168236831238,157.92825015021413,30.40547301237453,417029.71814842836,0,0,3,0,1
1172,1444,30303.0303,0,0,66,0,0,0,0,2
28960,29200,0.776589251,0,0,1716909.4,0,0,0,0,6
235,136,0.17480749016361002,2493551.357739034,139.15729560927485,6129194.221282644,84799560.99793375,84799560,2,84799560,4
31,255,30769.23077,0,184615.3846,65,0,0,0,0,0
362,65535,231.488244667342,488985.1,182806.042067932,4362.2256,0,0,1,0,0
980,8192,0.285303693,12448.811,11.78390708,3614569.5,9986584,10000000,542,9781215,0
235,274,0.141652207,2630592.2,120.5662644,7602586,98700000,98700000,9,98700000,4
235,29200,10.01832351,3334112.2,11989.92958,110907.89,0,0,49,0,4
-1,-1,22434.758280330756,3934.609635015818,3117720.5682107545,59.432527589024936,0,0,3,0,0
247,29200,4.457171043,35419.69,392.313592,228590.72,0,0,4,0,1
10,3212,2.454032462137908,493.38043353056923,142.67098614419876,540223.4772794899,0,0,1278206,0,0
256,229,0.192937347,8953460,160.8959658,5581724.5,69700000,69700000,1,69700000,0
0,1024,83333.33333,5.3333335,333333.3333,24,0,0,0,0,5
227,29200,2.685316788,156.90666,32.55946606,388586.66,0,0,3,0,1
237,8192,85.13822540471007,5693.743844018413,4142.407629029669,13703.247580426829,0,0,597,0,1
-1,-1,19230.7692307692,13104.3,2740384.61538462,69.333336,0,0,4,0,0
235,0,0.168682499,2630698.8,143.6933915,6384320,82000000,82000000,16,82000000,4
235,0,0.119997971,2244061,119.4779796,9091063,99800000,99800000,15,99800000,4
28960,29200,0.7634052670315901,0,0,1746560.369970728,0,0,0,0,2
29200,1024,6024.096386,4,20080.32129,249,0,0,0,0,5
0,29200,3603.603604,12,10810.81081,555,0,0,0,0,5
28960,29200,0.769309771,0,0,1733155.4,0,0,0,0,6
28960,29200,0.739235985,0,0,1803664,0,0,0,0,6
28960,29200,0.7019940125367123,0,0,1899351.4991922053,0,0,0,0,2
28960,29200,0.7943537512425812,0,0,1678513.4585645143,0,0,0,0,6
-1,256,11049.72376,0,66298.34254,181,0,0,0,0,0
28960,29200,0.7766483856045583,0,0,1716778.6403826848,0,0,0,0,6
247,29200,4.57723351,36483.914,418.3767475,222756.36,0,0,3,0,1
28960,29200,0.698105864,0,0,1909930,0,0,0,0,6
29200,1024,5395.683453,4,17985.61151,278,0,0,0,0,5
235,274,0.187337991,3151954.2,140.3629901,5693808.5,85200000,85200000,74,85200000,4
247,29200,3.7064451,37608.96,352.3346712,275306.44,0,0,4,0,1
-1,-1,0.063470815,0,3.046599114,21000000,63000000,63000000,63000000,63000000,0
-1,-1,165.3896433882939,3123.4662707739203,14051.407870739475,8061.788233707082,0,0,3,0,0
28960,29200,0.7745653641913253,0,0,1721395.4522716776,0,0,0,0,6
28960,29200,0.707749145,0,0,1883906.6,0,0,0,0,2
256,237,25316.4557,0,151898.7342,79,0,0,0,0,1
28960,29200,0.6701537,0,0,1989593.4,0,0,0,0,2
28960,29200,0.7395308592298604,0,0,1802944.8998913981,0,0,0,0,6
29200,1024,5607.476636,4,18691.58879,267.5,0,0,0,0,5
235,29200,1.798890085,1227222.4,783.1168169,625385.6,0,0,609,0,4
247,29200,4.386837779593501,35944.473,393.40830124669446,232338.45545198047,0,0,3,0,1
28960,29200,0.718387192,0,0,1856009.4,0,0,0,0,2
235,29200,1.5895110123732623,388491.8625054362,470.846067736183,719025.9780459243,0,0,874,0,6
-1,1439,6398.691618893958,0,0,312.6228513477662,0,0,0,0,6
28960,29200,0.776975572,0,0,1716055.6,0,0,0,0,6
-1,-1,16.1903990933377,2945.3333,1538.08791386708,123530,0,0,0,0,0
28960,29200,4232.804233,0,0,315,0,0,0,0,5
28960,29200,0.757682378,0,0,1759752.4,0,0,0,0,2
235,251,0.150566636,2491942.5,120.1220626,7115976,99500000,99500000,47,99500000,4
-1,256,1.432688156,0,8.596128934,872485.75,0,0,0,0,3
227,29200,3137.254902,0,0,425,0,0,1169,0,1
229,8192,25.32663444,8593279,36828.0923,45124.715,0,0,5,0,3
-1,-1,129.382843834908,842.7,8474.57627118644,10305.333,0,0,3,0,0
-1,256,0.649893564,0,3.899361382,2051618,6153854,6153854,0,6153854,3
28960,29200,0.74658289,0,0,1785914.6,0,0,0,0,2
229,8192,14.456604727026134,2150250.5275314045,16808.69431474373,108157.10038956396,0,0,24,0,3
28960,29200,0.728906538,0,0,1829224,0,0,0,0,2
235,29200,113.86871554281487,2625071.6628742535,151377.64899824915,9883.092853968237,0,0,48,0,4
28960,29200,0.7470722065659462,0,0,1784745.0487680337,0,0,0,0,6
28960,29200,0.7734847848745225,0,0,1723800.650720036,0,0,0,0,6
28960,29200,6525.285481,0,0,204.33333,0,0,0,0,5
343,8192,91.51691986,329078.88,24397.33417,11609.875,0,0,4,0,0
286,18156,0.2596587772926804,25717.074806811426,11.075389154732997,3984072.0919688926,10101109.098148353,10102594,686,10062313,0
227,29200,2.6227427999755517,156.11256631959517,31.599682121997656,397857.6439128313,0,0,3,0,1
-1,256,1.044757058500457,0,6.268542349474808,1276356.4443848913,0,0,0,0,3
28960,29200,3154.574132,0,0,422.66666,0,0,0,0,5
-1,-1,23668.6390532544,3121.2,1917159.76331361,56.333332,0,0,4,0,0
227,29200,2.48976964,156.34,29.98097609,419106.34,0,0,3,0,1
-1,-1,167.091357199549,307.2,9524.20736037428,7979.6665,0,0,3,0,0
28960,29200,4338.394794,0,0,307.33334,0,0,0,0,5
28960,29200,0.7964799083535765,0,0,1674032.6116018344,0,0,0,0,6
227,29200,0.545006748,46.285713,1.635020244,2201807.5,6004539,6004539,6005161,6004539,5
28960,29200,0.7504310588342772,0,0,1776756.6242931236,0,0,0,0,6
-1,256,0.755052053,0,4.53031232,1765882.6,5295722,5295722,0,5295722,3
28960,29200,0.731686259,0,0,1822274.6,0,0,0,0,2
1150,29200,4.434317810383288,593957.6123511677,3342.5692035577526,226269.5130592089,0,0,4,0,6
0,229,13157.92872296945,65.333336,61403.66735720249,113.99970686288533,0,0,0,0,1
235,0,498.9522004,6,2394.970562,2505.25,0,0,0,0,4
28960,29200,0.7078266286684591,0,0,1883700.4578655108,0,0,0,0,2
-1,256,0.40332946914603757,0,2.419976814154228,3305817.6212626738,9916651.6584632,9916651,0,9916651,3
235,237,48498.167813719534,0,0,41.26153903698021,0,0,0,0,2
28960,29200,0.7673416006204824,0,0,1737600.8714537236,0,0,0,0,6
-1,256,3.5803295699681814,0,21.481977421138613,372407.2175355192,0,0,0,0,3
28960,29200,0.7553559931468787,0,0,1765172.0529278535,0,0,0,0,2
11,29200,1.934440068,21900.334,134.707372,568640,5564794,5564794,734,5564794,0
-1,256,0.657289879,0,3.943739273,2028531.6,6084597,6084597,0,6084597,3
235,0,0.153092205,2450233.8,140.9154862,7076345.5,84800000,84800000,35,84800000,4
235,251,0.139384355,1996344.6,122.608452,7726284,100000000,100000000,49,100000000,4
28960,29200,0.6813658292215029,0,0,1956853.8912641262,0,0,0,0,2
235,0,0.1561106604367487,2775003.8931404734,143.7333362107601,6939522.065982103,83169368.22257815,83169368,35,83169368,4
28960,29200,3809.52381,0,0,350,0,0,0,0,5
247,29200,4.471926637,35944.473,401.0390057,227917.6,0,0,3,0,1
0,229,13976.041059056775,65.333336,65221.524947653175,107.32705847152351,0,0,0,0,1
33304,122,24390.2439,0,0,82,0,0,0,0,0
55,70,507.20308425221776,8.418825183596462,3244.529486056642,3850.287664927069,0,0,0,0,0
1174,1444,29850.74627,0,0,67,0,0,0,0,2
0,229,11029.41176,65.333336,51470.58824,136,0,0,0,0,1
229,8192,5.2025876386002,4572451.5,6724.633555630247,216241.00363375127,0,0,3,0,3
247,29200,4.247131225470904,35819.81387836738,379.20196020372055,239960.84194780773,0,0,3,0,1
28960,29200,0.777342488,0,0,1715245.6,0,0,0,0,6
28960,29200,6172.839506,0,0,216,0,0,0,0,5
-1,256,0.493009617,0,2.9580577,2535447.5,10100000,10100000,0,10100000,3
28960,29200,0.689399738,0,0,1934049.6,0,0,0,0,2
28960,29200,0.668843865,0,0,1993489.6,0,0,0,0,6
22095,29200,1.4881453166264775,11191.551676502932,46.63876103327442,868948.1953729676,0,0,336,0,6
235,0,0.122121589,2240689.5,121.9587603,8932975,98200000,98200000,16,98200000,4
256,65535,61.42380377,0,368.5428226,24420.5,0,0,0,0,0
28960,29200,0.740720851,0,0,1800048.4,0,0,0,0,6
29200,1024,6355.932203,4,21186.44068,236,0,0,0,0,5
308,8192,0.2591663855605967,25759.4700190064,11.612827668444679,3991602.9983554073,10001998.906488009,10005511,18930,9953781,0
247,29200,4.154776753029303,35944.473,372.5972435823988,245315.4279585368,0,0,3,0,1
28960,29200,0.6890553924861511,0,0,1935017.5088542402,0,0,0,0,6
235,139,0.11475098015066024,6324715.11019986,119.31098298975729,9554480.17119097,99950772.2143552,99950772,189,99950772,4
28960,29200,0.7868354016621975,0,0,1694551.795626768,0,0,0,0,6
229,8192,3.879233907,16800000,6446.732577,300746.66,0,0,164,0,3
40,8192,23.23870018,46627.41,3400.59646,46943.637,0,0,1,0,0
28960,29200,0.784603721,0,0,1699371.6,0,0,0,0,2
237,8192,92.16244254812213,5671.091804405607,4477.3115439764015,12658.818887732205,0,0,810,0,1
357,331,1000000,0,0,2,0,0,0,0,0
0,229,20833.33333,58.8,72916.66667,64,0,0,3,0,1
236,29200,0.908989577,48902,109.7604915,1257283,0,0,3061,0,2
-1,130,1338.507263798841,0,0,1757.277089717789,0,0,0,0,0
235,29200,44.01530585375767,6523096.136614234,62519.79729598269,26486.769863086985,0,0,150,0,4
229,8192,10.05311816,2859346,14603.41077,113681.86,0,0,16,0,3
28960,29200,0.717629869,0,0,1857968,0,0,0,0,2
242,8192,87.53895718442944,85795.36,12330.487391712679,14480.17833278946,0,0,601,0,1
229,256,0.143019303,2822354,128.244309,7574735,87300000,87300000,140,87300000,3
29181,9820,0.6711270720550858,9.962993316714794,1.8603141081508894,1986769.2433278032,0,0,0,0,0
-1,-1,23391.81287,307.2,1052631.579,57,0,0,48,0,0
235,274,0.14565711580123136,2889062.006130287,141.4199550440998,7484865.653959809,84369447.5689342,84369447,51,84369447,4
28960,29200,5891.0162,0,0,226.33333,0,0,0,0,5
28960,29200,4444.444444,0,0,300,0,0,0,0,5
247,29200,4.452717834261657,35360.347586438875,391.09631669163775,228810.53920357305,0,0,41,0,1
-1,256,0.585632468,0,3.513794807,2134444.5,8536014,8536014,0,8536014,3
28960,29200,0.771073784,0,0,1729190.4,0,0,0,0,6
28960,29200,0.7802300984211785,0,0,1708897.7675468766,0,0,0,0,6
10890,10914,1.1956212704473976,224.89554129404794,24.461955663455292,1013566.147053862,0,0,8365,0,0
110,29200,0.298761290873843,14204.333,11.9836473339397,3544045.2,10018991,10029529,2723,9996857,0
235,0,226.23637781063294,9,904.9455114236191,6687.567826145594,0,0,0,0,4
28960,29200,0.7950337201785772,0,0,1677077.6539440635,0,0,0,0,6
0,1024,58823.52941,5.3333335,235294.1176,34,0,0,0,0,5
229,256,1.2981849616362207,8667121.287394084,1261.2901146478098,844443.8193766746,8094390.40608857,8094390,2,8094390,3
0,29200,33898.30508,12,101694.9153,59,0,0,0,0,5
0,1024,133333.3333,5.3333335,533333.3333,15,0,0,0,0,5
0,1024,44444.44444,5.3333335,177777.7778,45,0,0,0,0,5
28960,29200,4008.016032,0,0,332.66666,0,0,0,0,5
237,8192,106.3700462,5755.357,5196.936543,10968,0,0,583,0,1
-1,-1,18957.34597,76.8,739336.4929,70.333336,0,0,3,0,0
-1,-1,64.474532559639,2296.3333,6350.74145712444,31020,0,0,0,0,0
235,0,0.155204804,2125667.8,143.5883212,6980024.5,83600000,83600000,15,83600000,4
235,274,0.111309903,3511459.8,120.8016017,9882319,98800000,98800000,32,98800000,4
28960,29200,0.7229647689736328,0,0,1844257.7191887258,0,0,0,0,2
235,237,37735.84906,0,0,53,0,0,0,0,2
0,29200,0.165525988,13329.794,24.79968775,6418931.5,19300000,51400000,31500000,5894860,4
227,29200,2.794115593,158.81,33.99507304,373455.66,0,0,1,0,1
235,251,0.12150953076307675,10338137.243945157,121.49770823958046,8984897.740607401,98442374.71549462,98442374,5,98442374,4
229,8192,9.121415691104673,16800000,15158.489823039945,127924.22487083629,0,0,4,0,3
28960,29200,0.6764499489747117,0,0,1971074.5791523424,0,0,0,0,2
0,29200,0.216971653,10.8,0.650914959,6145196,18400000,18400000,18400000,18400000,5
28960,29200,0.6786648127645226,0,0,1964641.9885052987,0,0,0,0,2
-1,-1,43.81208995,6394.8,4644.081534,30433,0,0,4,0,0
28960,29200,0.7254456070164974,0,0,1837950.7533124455,0,0,0,0,6
29200,1024,4329.004329,4,14430.01443,346.5,0,0,0,0,5
236,237,20618.5567,0,0,97,0,0,0,0,2
247,29200,4.455332268,35944.473,399.5508353,228766.5,0,0,18,0,1
28960,29200,0.701646062,0,0,1900293.4,0,0,0,0,6
112,65134,76.74816701417234,116326.37245193015,13982.889886985378,14956.472919207286,0,0,2112,0,0
-1,256,0.6528256639286913,0,3.9169539845359282,2042405.1139687218,6126113.265207687,6126113,0,6126113,3
229,256,0.13071852155431535,4585633.909986163,117.25980537412995,8287563.529471758,49197891.83180128,87038405,47,11408432,3
28960,29200,0.710484243,0,0,1876654.4,0,0,0,0,6
-1,256,0.650634491,0,3.903806944,2049281.6,6145854,6145854,0,6145854,3
357,5278,1.3039416257616374,355.9524,39.33557238311814,920782.5539431225,0,0,0,0,0
-1,256,1.0045452413825589,0,6.027271451123724,1327303.3066090522,0,0,0,0,3
28960,29200,0.677271038,0,0,1968685,0,0,0,0,2
235,251,0.17778492807858542,3007850.588008557,138.94867263553863,6024895.436008537,84873193.63591771,84873193,34,84873193,4
0,29200,0.053430404,10.8,0.160291211,25000000,74900000,74900000,74900000,74900000,5
-1,-1,40.80050593,1365.3334,5426.467288,49019,0,0,0,0,0
235,261,0.1752577792432606,3169591.688703675,139.70287556237827,6113562.981749352,84943486.68164107,84943486,56,84943486,4
28960,29200,0.7463228910404657,0,0,1786536.8480414385,0,0,0,0,6
70,8192,0.287422935359478,389994.84,90.5128637909979,3584623.5,58945524,58947924,1,58943124,0
-1,356,0.04898235731312107,0,0,40979346.64348807,40979346.64348807,40979346,0,40979346,4
235,0,0.177738802,4338316.5,176.5390647,6137709.5,67400000,67400000,84,67400000,4
28960,29200,0.7466156259308269,0,0,1785836.4520966632,0,0,0,0,6
-1,-1,20913.25451809236,4915.2,2845721.266086286,64.18215180664443,0,0,20,0,0
305,328,22222.22222,0,0,90,0,0,0,0,2
227,29200,849.136711,57.142857,2830.455703,1413.2,0,0,5962,0,5
29200,1024,5660.377358,4,18867.92453,265,0,0,0,0,5
28960,29200,0.7018277184963965,0,0,1899801.9161258365,0,0,0,0,6
29200,1024,5235.602094,4,17452.00698,286.5,0,0,0,0,5
0,1047,7312.61426,125,89579.52468,182.33333,0,0,0,0,0
0,1024,200000,5.3333335,800000,10,0,0,0,0,5
28960,29200,0.6855135499103473,0,0,1945014.5035970672,0,0,0,0,6
28960,29200,0.7264621436493177,0,0,1835378.9887687997,0,0,0,0,6
1176,1444,100000,0,0,20,0,0,0,0,2
0,139,156.47242222969786,33183.353144462984,26245.092511921008,8168.731977717631,0,0,2,0,0
229,8192,554.0313755517948,4556064.405534545,723282.02564401,2138.797925461679,0,0,66,0,3
235,252,0.10976233988558264,6559302.608503827,119.2336653578211,9997634.394343149,99960710.7514225,99960710,189,99960710,4
229,8192,588.004704,2706820.5,759636.7438,1913.25,0,0,48,0,3
235,0,308.2139004,7.2,1386.962552,4326,0,0,0,0,4
229,256,0.145472543,6192667.5,141.3144533,7499072,80500000,80500000,767,80500000,3
28960,29200,0.799720418,0,0,1667249.4,0,0,0,0,2
28960,29200,0.6783138623128533,0,0,1965662.2754603245,0,0,0,0,6
89,18843,37220.47432216441,0,0,53.73750124810975,0,0,0,0,0
28960,29200,0.758166927,0,0,1758627.6,0,0,0,0,6
0,229,12765.95745,65.333336,59574.46809,117.5,0,0,0,0,1
28960,29200,0.7476390474065128,0,0,1783391.7771714067,0,0,0,0,6
28960,29200,0.721751069,0,0,1847359,0,0,0,0,2
229,8192,5.922289202,7025604.5,8611.748785,192975.58,0,0,4,0,3
235,251,0.161570979,2344421.2,124.6217156,6601845.5,98700000,98700000,15,98700000,4
229,8192,4.821915914744791,4572451.5,6232.594203881487,233309.7458146894,0,0,3,0,3
29200,1024,6237.006237,4,20790.02079,240.5,0,0,0,0,5
188,342,61.9885941,0,0,32264,0,0,0,0,0
28960,29200,0.680282984,0,0,1959968.6,0,0,0,0,2
28960,29200,6379.585327,0,0,209,0,0,0,0,5
227,29200,2.870305257,156.17334,34.56325914,363542.6,0,0,4,0,1
235,263,0.16484866044032861,2617385.7212820733,141.9762648910744,6532802.187416844,84666609.06528129,84666609,25,84666609,4
